256 1631355696 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631355695 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631355639 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631355638 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631355638 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355639 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355695 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355696 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355697 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355698 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355699 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355795 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355796 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355797 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355798 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355799 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355800 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355801 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355802 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355803 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355804 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355820 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355821 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355822 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355823 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355824 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355835 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355836 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355837 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355838 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355839 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355840 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355841 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355842 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355843 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631355844 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356005 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356006 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356007 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356008 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356009 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356035 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356036 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356037 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356038 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356039 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356045 0,400000 -1,000000 -101,000000 0,000000 0,000000
256 1631356046 0,400000 -1,000000 -101,000000 0,000000 0,000000
256 1631356047 0,400000 -1,000000 -101,000000 0,000000 0,000000
256 1631356048 0,400000 -1,000000 -101,000000 0,000000 0,000000
256 1631356049 0,400000 -1,000000 -101,000000 0,000000 0,000000
256 1631356115 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356116 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356117 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356118 0,200000 -1,000000 -101,000000 0,000000 0,000000
