214 1631355178 0,000180 0,200000 0,000180 0,000180 0,000000
211 1631355178 0,096136 0,400000 0,091875 0,100396 0,003704
259 1631355178 0,135921 0,200000 0,135921 0,135921 0,003695
238 1631355178 16,629787 0,400000 12,762732 20,496842 116,601570
232 1631355179 0,081154 0,200000 0,081154 0,081154 0,001317
254 1631355179 12,762698 0,200000 12,762698 12,762698 32,577290
235 1631355179 0,070134 0,400000 0,068027 0,072242 0,001969
277 1631355179 20,496804 0,200000 20,496804 20,496804 84,023795
251 1631355179 0,044332 0,200000 0,044332 0,044332 0,000393
262 1631355179 0,040911 0,200000 0,040911 0,040911 0,000335
214 1631355179 0,000180 0,200000 0,000180 0,000180 0,000000
211 1631355179 0,096136 0,400000 0,091875 0,100396 0,003704
259 1631355179 0,135921 0,200000 0,135921 0,135921 0,003695
238 1631355179 16,629787 0,400000 12,762732 20,496842 116,601570
235 1631355180 0,065767 0,200000 0,065767 0,065767 0,000865
217 1631355180 0,094238 0,600000 0,080802 0,100974 0,005383
211 1631355180 0,075507 0,200000 0,075507 0,075507 0,001140
271 1631355180 20,580613 0,200000 20,580613 20,580613 84,712325
265 1631355180 0,100452 0,200000 0,100452 0,100452 0,002018
238 1631355180 20,580644 0,200000 20,580644 20,580644 84,712581
235 1631355181 0,065767 0,200000 0,065767 0,065767 0,000865
217 1631355181 0,094238 0,600000 0,080802 0,100974 0,005383
211 1631355181 0,075507 0,200000 0,075507 0,075507 0,001140
271 1631355181 20,580613 0,200000 20,580613 20,580613 84,712325
265 1631355181 0,100452 0,200000 0,100452 0,100452 0,002018
238 1631355181 20,580644 0,200000 20,580644 20,580644 84,712581
235 1631355182 0,065767 0,200000 0,065767 0,065767 0,000865
217 1631355182 0,094238 0,600000 0,080802 0,100974 0,005383
211 1631355182 0,075507 0,200000 0,075507 0,075507 0,001140
271 1631355182 20,580613 0,200000 20,580613 20,580613 84,712325
265 1631355182 0,100452 0,200000 0,100452 0,100452 0,002018
238 1631355182 20,580644 0,200000 20,580644 20,580644 84,712581
235 1631355183 0,065767 0,200000 0,065767 0,065767 0,000865
217 1631355183 0,094238 0,600000 0,080802 0,100974 0,005383
211 1631355183 0,075507 0,200000 0,075507 0,075507 0,001140
271 1631355183 20,580613 0,200000 20,580613 20,580613 84,712325
265 1631355183 0,100452 0,200000 0,100452 0,100452 0,002018
238 1631355183 20,580644 0,200000 20,580644 20,580644 84,712581
235 1631355184 0,065767 0,200000 0,065767 0,065767 0,000865
217 1631355184 0,094238 0,600000 0,080802 0,100974 0,005383
211 1631355184 0,075507 0,200000 0,075507 0,075507 0,001140
271 1631355184 20,580613 0,200000 20,580613 20,580613 84,712325
265 1631355184 0,100452 0,200000 0,100452 0,100452 0,002018
238 1631355184 20,580644 0,200000 20,580644 20,580644 84,712581
232 1631355185 0,120416 0,200000 0,120416 0,120416 0,002900
235 1631355185 0,072314 0,200000 0,072314 0,072314 0,001046
268 1631355185 15,416792 0,200000 15,416792 15,416792 47,535493
211 1631355185 0,066886 0,200000 0,066886 0,066886 0,000895
247 1631355185 10,301697 0,200000 10,301697 10,301697 21,224990
241 1631355185 0,042696 0,200000 0,042696 0,042696 0,000365
244 1631355185 0,121203 0,200000 0,121203 0,121203 0,002938
238 1631355185 12,859296 0,400000 10,301759 15,416834 68,760998
232 1631355186 0,120416 0,200000 0,120416 0,120416 0,002900
235 1631355186 0,072314 0,200000 0,072314 0,072314 0,001046
268 1631355186 15,416792 0,200000 15,416792 15,416792 47,535493
211 1631355186 0,066886 0,200000 0,066886 0,066886 0,000895
247 1631355186 10,301697 0,200000 10,301697 10,301697 21,224990
241 1631355186 0,042696 0,200000 0,042696 0,042696 0,000365
244 1631355186 0,121203 0,200000 0,121203 0,121203 0,002938
238 1631355186 12,859296 0,400000 10,301759 15,416834 68,760998
232 1631355187 0,120416 0,200000 0,120416 0,120416 0,002900
235 1631355187 0,072314 0,200000 0,072314 0,072314 0,001046
268 1631355187 15,416792 0,200000 15,416792 15,416792 47,535493
211 1631355187 0,066886 0,200000 0,066886 0,066886 0,000895
247 1631355187 10,301697 0,200000 10,301697 10,301697 21,224990
241 1631355187 0,042696 0,200000 0,042696 0,042696 0,000365
244 1631355187 0,121203 0,200000 0,121203 0,121203 0,002938
238 1631355187 12,859296 0,400000 10,301759 15,416834 68,760998
232 1631355188 0,120416 0,200000 0,120416 0,120416 0,002900
235 1631355188 0,072314 0,200000 0,072314 0,072314 0,001046
268 1631355188 15,416792 0,200000 15,416792 15,416792 47,535493
211 1631355188 0,066886 0,200000 0,066886 0,066886 0,000895
247 1631355188 10,301697 0,200000 10,301697 10,301697 21,224990
241 1631355188 0,042696 0,200000 0,042696 0,042696 0,000365
244 1631355188 0,121203 0,200000 0,121203 0,121203 0,002938
238 1631355188 12,859296 0,400000 10,301759 15,416834 68,760998
232 1631355189 0,120416 0,200000 0,120416 0,120416 0,002900
235 1631355189 0,072314 0,200000 0,072314 0,072314 0,001046
268 1631355189 15,416792 0,200000 15,416792 15,416792 47,535493
211 1631355189 0,066886 0,200000 0,066886 0,066886 0,000895
247 1631355189 10,301697 0,200000 10,301697 10,301697 21,224990
241 1631355189 0,042696 0,200000 0,042696 0,042696 0,000365
244 1631355189 0,121203 0,200000 0,121203 0,121203 0,002938
238 1631355189 12,859296 0,400000 10,301759 15,416834 68,760998
251 1631355190 0,042888 0,200000 0,042888 0,042888 0,000368
274 1631355190 0,048301 0,200000 0,048301 0,048301 0,000467
251 1631355191 0,042888 0,200000 0,042888 0,042888 0,000368
274 1631355191 0,048301 0,200000 0,048301 0,048301 0,000467
251 1631355192 0,042888 0,200000 0,042888 0,042888 0,000368
274 1631355192 0,048301 0,200000 0,048301 0,048301 0,000467
251 1631355193 0,042888 0,200000 0,042888 0,042888 0,000368
274 1631355193 0,048301 0,200000 0,048301 0,048301 0,000467
251 1631355194 0,042888 0,200000 0,042888 0,042888 0,000368
274 1631355194 0,048301 0,200000 0,048301 0,048301 0,000467
235 1631355195 0,067386 0,200000 0,067386 0,067386 0,000908
277 1631355195 20,487790 0,200000 20,487790 20,487790 83,949907
262 1631355195 0,040859 0,200000 0,040859 0,040859 0,000334
211 1631355195 0,093180 0,200000 0,093180 0,093180 0,001736
238 1631355195 20,487815 0,200000 20,487815 20,487815 83,950112
235 1631355196 0,067386 0,200000 0,067386 0,067386 0,000908
277 1631355196 20,487790 0,200000 20,487790 20,487790 83,949907
262 1631355196 0,040859 0,200000 0,040859 0,040859 0,000334
211 1631355196 0,093180 0,200000 0,093180 0,093180 0,001736
238 1631355196 20,487815 0,200000 20,487815 20,487815 83,950112
235 1631355197 0,067386 0,200000 0,067386 0,067386 0,000908
277 1631355197 20,487790 0,200000 20,487790 20,487790 83,949907
262 1631355197 0,040859 0,200000 0,040859 0,040859 0,000334
211 1631355197 0,093180 0,200000 0,093180 0,093180 0,001736
238 1631355197 20,487815 0,200000 20,487815 20,487815 83,950112
235 1631355198 0,067386 0,200000 0,067386 0,067386 0,000908
277 1631355198 20,487790 0,200000 20,487790 20,487790 83,949907
262 1631355198 0,040859 0,200000 0,040859 0,040859 0,000334
211 1631355198 0,093180 0,200000 0,093180 0,093180 0,001736
238 1631355198 20,487815 0,200000 20,487815 20,487815 83,950112
235 1631355199 0,067386 0,200000 0,067386 0,067386 0,000908
277 1631355199 20,487790 0,200000 20,487790 20,487790 83,949907
262 1631355199 0,040859 0,200000 0,040859 0,040859 0,000334
211 1631355199 0,093180 0,200000 0,093180 0,093180 0,001736
238 1631355199 20,487815 0,200000 20,487815 20,487815 83,950112
235 1631355200 0,066592 0,200000 0,066592 0,066592 0,000887
217 1631355200 0,100523 0,400000 0,100384 0,100663 0,004042
211 1631355200 0,100055 0,200000 0,100055 0,100055 0,002002
271 1631355200 20,565921 0,200000 20,565921 20,565921 84,591418
238 1631355200 20,565953 0,200000 20,565953 20,565953 84,591689
235 1631355201 0,066592 0,200000 0,066592 0,066592 0,000887
217 1631355201 0,100523 0,400000 0,100384 0,100663 0,004042
211 1631355201 0,100055 0,200000 0,100055 0,100055 0,002002
271 1631355201 20,565921 0,200000 20,565921 20,565921 84,591418
238 1631355201 20,565953 0,200000 20,565953 20,565953 84,591689
235 1631355202 0,066592 0,200000 0,066592 0,066592 0,000887
217 1631355202 0,100523 0,400000 0,100384 0,100663 0,004042
211 1631355202 0,100055 0,200000 0,100055 0,100055 0,002002
271 1631355202 20,565921 0,200000 20,565921 20,565921 84,591418
238 1631355202 20,565953 0,200000 20,565953 20,565953 84,591689
235 1631355203 0,066592 0,200000 0,066592 0,066592 0,000887
217 1631355203 0,100523 0,400000 0,100384 0,100663 0,004042
211 1631355203 0,100055 0,200000 0,100055 0,100055 0,002002
271 1631355203 20,565921 0,200000 20,565921 20,565921 84,591418
238 1631355203 20,565953 0,200000 20,565953 20,565953 84,591689
235 1631355204 0,066592 0,200000 0,066592 0,066592 0,000887
217 1631355204 0,100523 0,400000 0,100384 0,100663 0,004042
