340 1631641838 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631641837 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631641836 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631641836 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641837 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641838 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641839 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641840 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641841 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641842 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641843 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641844 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641845 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641906 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641907 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641908 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641909 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641910 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641951 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641952 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641953 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641954 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641955 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641956 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641957 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641958 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641959 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641960 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641986 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641987 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641988 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641989 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641990 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641996 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641997 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641998 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631641999 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642000 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642046 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642047 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642048 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642049 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642050 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642066 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642067 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642068 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642069 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642070 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642131 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642132 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642133 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642134 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642135 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642141 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642142 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642143 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642144 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642145 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642201 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642202 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642203 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642204 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642205 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642206 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642207 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642208 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642209 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642210 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642211 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642212 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642213 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642214 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642215 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642231 0,200000 -1,000000 -101,000000 0,000000 0,000000
